002042,HUAFU,2005-04-27,"1,700,681,355","1,700,681,355",C Manufacturing,N,-,-,-
002043,DEHUA TB,2005-05-10,"839,146,372","729,685,647",C Manufacturing,N,-,-,-
002044,MEINIAN ONEHEALTH,2005-05-18,"3,914,253,923","3,871,855,751",Q Public Health,N,-,-,-
002045,GGEC,2005-05-23,"568,102,832","467,733,663",C Manufacturing,N,-,-,-
002046,SINOMACH-PI,2005-05-26,"528,957,865","524,349,078",C Manufacturing,N,-,-,-
002047,BAUING DECORATION,2005-05-31,"1,516,248,693","1,341,219,940",E Construction,N,-,-,-
002048,NBHX,2005-06-03,"814,095,508","522,212,562",C Manufacturing,N,-,-,-
002049,GUOXIN MICRO,2005-06-06,"849,620,535","849,470,685",C Manufacturing,N,-,-,-
002050,SANHUA,2005-06-07,"3,732,615,535","3,690,344,033",C Manufacturing,N,-,-,-
002051,CAMCE,2006-06-19,"1,237,408,937","1,237,090,423",E Construction,N,-,-,-
002052,COSHIP,2006-06-27,"745,959,694","745,955,944",C Manufacturing,N,-,-,-
002053,YEIC,2006-06-27,"920,729,464","920,700,299",C Manufacturing,N,-,-,-
002054,DYMATIC CHEM,2006-07-25,"482,115,452","383,094,002",C Manufacturing,N,-,-,-
002055,DEREN,2006-07-25,"604,490,017","589,347,635",C Manufacturing,N,-,-,-
002056,DMEGC,2006-08-02,"1,626,712,074","1,625,058,009",C Manufacturing,N,-,-,-
002057,TIANYUAN TECHNOLOGY,2006-08-02,"759,047,776","746,187,776",C Manufacturing,N,-,-,-
002058,WELLTECH,2006-08-02,"143,448,332","143,117,781",C Manufacturing,N,-,-,-
002059,YUNNAN TOURISM,2006-08-10,"1,012,434,813","943,861,051",N Environmental Protection,N,-,-,-
002060,GCEG,2006-08-10,"3,754,393,242","1,562,802,660",E Construction,N,-,-,-
002061,ZHEJIANG COMM.TECH.,2006-08-16,"2,599,137,900","2,599,137,900",E Construction,N,-,-,-
002062,HONGRUN,2006-08-16,"1,102,500,000","989,930,037",E Construction,N,-,-,-
002063,YGSOFT,2006-08-23,"1,905,096,000","1,758,535,581",I IT,N,-,-,-
002064,HUAFENG SPANDEX,2006-08-23,"4,962,543,897","4,951,990,572",C Manufacturing,N,-,-,-
002065,DHCC,2006-08-23,"3,205,482,375","2,907,921,649",I IT,N,-,-,-
002066,RUITAI TECHNOLOGY,2006-08-23,"231,000,000","231,000,000",C Manufacturing,N,-,-,-
002067,JING XING PAPER,2006-09-15,"1,193,975,326","1,056,725,326",C Manufacturing,N,-,-,-
002068,BCCB,2006-09-15,"741,412,396","734,618,446",C Manufacturing,N,-,-,-
002069,DZF,2006-09-28,"711,112,194","710,216,194",A Agriculture,N,-,-,-
002072,KAIRUIDE,2006-10-18,"367,680,000","314,360,850",F Wholesale & Retail,N,-,-,-
002073,MESNAC,2006-10-18,"1,012,202,974","958,643,574",C Manufacturing,N,-,-,-
002074,GXHT,2006-10-18,"1,785,717,757","1,323,674,874",C Manufacturing,N,-,-,-
002075,SHAGANGGUFEN,2006-10-25,"2,193,825,445","2,193,821,920",C Manufacturing,N,-,-,-
002076,CNLIGHT,2006-10-25,"1,109,124,491","1,033,251,230",C Manufacturing,N,-,-,-
002077,JIANGSU DAGANG,2006-11-16,"580,348,513","580,348,513",C Manufacturing,N,-,-,-
002078,SUN PAPER,2006-11-16,"2,794,573,119","2,764,880,988",C Manufacturing,N,-,-,-
002079,GOOD-ARK,2006-11-16,"808,086,116","807,325,278",C Manufacturing,N,-,-,-
002080,SINOMATECH,2006-11-20,"1,678,123,584","1,678,123,584",C Manufacturing,N,-,-,-
002081,GOLD MANTIS,2006-11-20,"2,655,323,689","2,643,439,131",E Construction,N,-,-,-
002082,WBDE,2006-11-20,"616,689,055","558,252,922",C Manufacturing,N,-,-,-
002083,SUNVIM,2006-11-24,"822,592,104","822,278,604",C Manufacturing,N,-,-,-
002084,SEAGULL,2006-11-24,"650,859,649","647,208,468",C Manufacturing,N,-,-,-
002085,WANFENG AUTO WHEEL,2006-11-28,"2,123,297,520","2,123,297,520",C Manufacturing,N,-,-,-
002086,ORIENTAL OCEAN,2006-11-28,"1,958,946,500","890,946,500",A Agriculture,N,-,-,-
002087,XINYE TEXTLE,2006-11-30,"816,794,335","816,077,336",C Manufacturing,N,-,-,-
002088,LYEM,2006-11-30,"506,332,586","504,790,070",C Manufacturing,N,-,-,-
002089,NSU,2006-11-30,"1,374,669,616","1,186,044,477",I IT,N,-,-,-
002090,WISCOM,2006-12-08,"404,264,936","399,705,377",C Manufacturing,N,-,-,-
002091,JSGT,2006-12-08,"1,627,611,727","1,597,231,002",F Wholesale & Retail,N,-,-,-
002092,ZHONGTAI CHEMICAL,2006-12-08,"2,590,019,517","2,575,645,092",C Manufacturing,N,-,-,-
002093,GMTECH,2006-12-15,"1,007,500,000","1,006,866,250",I IT,N,-,-,-
002094,KINGKING,2006-12-15,"690,897,549","690,453,549",C Manufacturing,N,-,-,-
002095,NETSUN,2006-12-15,"252,720,000","251,708,415",I IT,N,-,-,-
002096,EXPL,2006-12-22,"1,240,440,770","488,434,856",C Manufacturing,N,-,-,-
002097,SUNWARD INTELLIGENT,2006-12-22,"1,074,617,264","1,072,676,639",C Manufacturing,N,-,-,-
002098,SBS,2006-12-22,"358,000,000","357,985,000",C Manufacturing,N,-,-,-
002099,HISOAR,2006-12-26,"1,618,715,253","1,616,665,691",C Manufacturing,N,-,-,-
002100,TCSW,2006-12-26,"1,365,251,515","1,365,251,515",C Manufacturing,N,-,-,-
002101,GUANGDONG HONGTU,2006-12-29,"664,649,239","622,958,866",C Manufacturing,N,-,-,-
002102,"GUANFU CO., LTD",2006-12-29,"2,633,836,290","2,331,104,734",C Manufacturing,N,-,-,-
002103,GUANGBO,2007-01-10,"534,272,953","377,075,188",L Business Support,N,-,-,-
002104,"HENGBAO CO.,LTD.",2007-01-10,"703,880,154","595,320,029",C Manufacturing,N,-,-,-
002105,XLJK,2007-01-12,"368,160,000","364,471,975",C Manufacturing,N,-,-,-
002106,LAIBAO HI-TECH,2007-01-12,"705,816,160","704,134,658",C Manufacturing,N,-,-,-
002107,WHYY,2007-01-24,"577,209,600","569,616,650",C Manufacturing,N,-,-,-
002108,CANGZHOU MINGZHU,2007-01-24,"1,672,697,766","1,648,363,706",C Manufacturing,N,-,-,-
002109,XINGHUA CHEMISTRY,2007-01-26,"1,276,269,851","1,052,944,789",C Manufacturing,N,-,-,-
002110,SANSTEEL MINGUANG,2007-01-26,"2,451,576,238","2,429,076,227",C Manufacturing,N,-,-,-
002111,GUANGTAI,2007-01-26,"534,323,305","477,411,181",C Manufacturing,N,-,-,-
002112,SANBIAN SCI-TECH,2007-02-08,"262,080,000","262,080,000",C Manufacturing,N,-,-,-
002114,LPXD,2007-02-15,"323,395,267","323,390,823",C Manufacturing,N,-,-,-
002115,SUNWAVE,2007-02-15,"810,991,332","752,195,532",L Business Support,N,-,-,-
002116,HAISUM,2007-02-15,"466,364,611","454,021,794",E Construction,N,-,-,-
002117,TUNGKONG,2007-03-02,"545,666,421","545,500,146",C Manufacturing,N,-,-,-
002119,NINGBO KANGQIANG,2007-03-02,"375,284,000","375,284,000",C Manufacturing,N,-,-,-
002120,YUNDA CORP.,2007-03-06,"2,899,194,186","2,815,122,773",G Transportation,N,-,-,-
002121,SZCLOU,2007-03-06,"1,660,816,688","1,399,922,404",C Manufacturing,N,-,-,-
002122,"HUIZHOU ITG CO.,LTD.",2007-03-28,"2,000,069,750","1,987,329,538",C Manufacturing,N,-,-,-
002123,MONTNETS TECHNOLOGY,2007-03-28,"800,401,400","686,880,328",I IT,N,-,-,-
002124,TBSP,2007-04-03,"2,221,933,832","1,591,542,292",A Agriculture,N,-,-,-
002125,XTEMD,2007-04-03,"629,481,713","629,481,713",C Manufacturing,N,-,-,-
002126,YINLUN,2007-04-18,"822,432,646","773,606,099",C Manufacturing,N,-,-,-
002127,NANJI E-COMMERCE,2007-04-18,"2,454,870,403","1,994,704,197",L Business Support,N,-,-,-
002128,DIAN TOU ENERGY,2007-04-18,"2,241,573,493","2,113,573,493",B Mining,N,-,-,-
002129,TZE,2007-04-20,"4,043,115,773","4,039,748,345",C Manufacturing,N,-,-,-
002130,WOER,2007-04-20,"1,259,898,562","1,249,149,129",C Manufacturing,N,-,-,-
002131,LEO,2007-04-27,"6,768,293,625","5,848,044,804",L Business Support,N,-,-,-
002132,HENGXING,2007-04-27,"1,401,544,698","1,399,482,156",C Manufacturing,N,-,-,-
002133,COSMOS,2007-04-27,"774,144,175","769,870,201",K Real Estate,N,-,-,-
002134,TPC,2007-05-16,"245,849,768","245,839,718",C Manufacturing,N,-,-,-
002135,SESPACE,2007-05-30,"1,149,598,194","1,077,947,776",C Manufacturing,N,-,-,-
002136,ANDTY,2007-05-30,"215,020,000","214,455,760",C Manufacturing,N,-,-,-
002137,SEA STAR,2007-06-13,"577,504,854","396,458,956",C Manufacturing,N,-,-,-
002138,SUNLORD,2007-06-13,"806,318,354","756,508,622",C Manufacturing,N,-,-,-
002139,TOPBAND,2007-06-29,"1,267,602,112","1,071,401,697",C Manufacturing,N,-,-,-
002140,DHKJ,2007-07-12,"708,040,122","540,371,306",E Construction,N,-,-,-
002141,INFUND HOLDING,2007-07-20,"1,134,656,519","1,134,656,519",C Manufacturing,N,-,-,-
002142,BANK OF NINGBO,2007-07-19,"6,603,590,792","6,523,598,179",J Finance,N,-,-,-
002144,HONGDA HIGH-TECH,2007-08-03,"176,762,528","136,920,330",C Manufacturing,N,-,-,-
002145,CNNCTD,2007-08-03,"3,871,026,315","3,870,624,825",C Manufacturing,N,-,-,-
002146,RISESUN,2007-08-08,"4,348,163,851","3,900,271,351",K Real Estate,N,-,-,-
002148,BEWINNER TECH,2007-08-10,"558,944,030","451,489,136",I IT,N,-,-,-
002149,WMM,2007-08-10,"488,214,274","488,139,274",C Manufacturing,N,-,-,-
002150,TONGRUN EQUIPMENT,2007-08-10,"362,027,053","355,214,603",C Manufacturing,N,-,-,-
002151,BDSTAR NAVIGATION,2007-08-13,"543,656,258","441,540,120",C Manufacturing,N,-,-,-
002152,GRGBANKING,2007-08-13,"2,483,382,898","2,482,133,713",C Manufacturing,N,-,-,-
002153,SHIJI INFORMATION,2007-08-13,"2,729,193,841","1,599,763,804",I IT,N,-,-,-
002154,BAOXINIAO,2007-08-16,"1,459,333,729","1,179,773,328",C Manufacturing,N,-,-,-
002155,HUNAN GOLD,2007-08-16,"1,202,039,474","1,201,917,817",B Mining,N,-,-,-
002156,TFME,2007-08-16,"1,517,098,024","1,516,931,884",C Manufacturing,N,-,-,-
002157,ZHENGBANG TECH,2007-08-17,"9,298,081,339","5,928,569,847",A Agriculture,N,-,-,-
002158,HANBELL,2007-08-17,"534,724,139","533,602,149",C Manufacturing,N,-,-,-
002159,SANTE CABLEWAYS,2007-08-17,"177,301,325","138,481,229",N Environmental Protection,N,-,-,-
002160,ALCHA,2007-08-21,"1,032,781,167","793,530,298",C Manufacturing,N,-,-,-
002161,INVENGO,2007-08-21,"739,757,400","713,459,304",C Manufacturing,N,-,-,-
002162,EVERJOY,2007-08-23,"926,500,000","926,226,063",C Manufacturing,N,-,-,-
002163,HNHD,2007-08-23,"844,957,867","803,548,875",E Construction,N,-,-,-
002164,DONLY,2007-08-23,"532,173,689","480,150,218",C Manufacturing,N,-,-,-
002165,HONGBAOLI,2007-09-13,"735,269,837","727,629,496",C Manufacturing,N,-,-,-
002166,LAYN,2007-09-13,"741,986,825","513,529,138",C Manufacturing,N,-,-,-
002167,ORIENT ZIRCONIC,2007-09-13,"774,902,500","742,245,663",C Manufacturing,N,-,-,-
002168,HIFUTURE TECHNOLOGY,2007-09-19,"784,163,368","782,323,281",C Manufacturing,N,-,-,-
002169,ZHIGUANG ELECTRIC,2007-09-19,"787,791,994","763,761,867",C Manufacturing,N,-,-,-
002170,BATIAN,2007-09-19,"889,575,128","708,875,621",C Manufacturing,N,-,-,-
002171,TRUCHUM,2007-09-21,"1,324,246,265","1,293,918,681",C Manufacturing,N,-,-,-
002172,AYJK,2007-09-21,"765,732,360","765,271,980",Q Public Health,N,-,-,-
002173,INNOVATION MEDICAL,2007-09-25,"449,043,052","424,063,143",Q Public Health,N,-,-,-
002174,YOUZU,2007-09-25,"915,891,284","914,474,984",I IT,N,-,-,-
002175,OIMT,2007-10-12,"1,276,780,727","1,276,773,227",C Manufacturing,N,-,-,-
002176,JIANGTE MOTOR,2007-10-12,"1,706,325,581","1,706,019,116",B Mining,N,-,-,-
002177,KINGTELLER,2007-11-01,"761,191,294","742,865,630",C Manufacturing,N,-,-,-
002178,YANHUA SMARTECH,2007-11-01,"712,153,001","711,783,158",I IT,N,-,-,-
002179,JONHON,2007-11-01,"2,119,661,396","2,063,842,375",C Manufacturing,N,-,-,-
002180,NINESTAR,2007-11-13,"1,416,410,133","1,309,037,744",C Manufacturing,N,-,-,-
002181,GUANGDONG MEDIA,2007-11-16,"1,161,058,174","1,134,462,472",L Business Support,N,-,-,-
002182,BAOWU MAGNESIUM,2007-11-13,"708,422,538","556,220,186",C Manufacturing,N,-,-,-
002183,EA,2007-11-13,"2,597,009,091","2,596,994,091",L Business Support,N,-,-,-
002184,HITE CONTROL,2007-11-16,"351,908,370","240,151,004",C Manufacturing,N,-,-,-
002185,HUATIAN TECH,2007-11-20,"3,204,484,648","3,203,739,793",C Manufacturing,N,-,-,-
002186,QUANJUDE,2007-11-20,"306,921,588","306,414,588",H Hotels & Catering,N,-,-,-
002187,GRANDBUY,2007-11-22,"704,038,932","517,110,966",F Wholesale & Retail,N,-,-,-
002188,ZHONGTIAN SERVICE,2007-11-22,"292,538,575","240,908,296",K Real Estate,N,-,-,-
002189,COSTAR GROUP,2007-12-03,"261,199,273","261,158,271",C Manufacturing,N,-,-,-
002190,CITC,2007-12-03,"358,729,343","358,729,343",C Manufacturing,N,-,-,-
002191,"JINJIA CO.,LTD.",2007-12-05,"1,462,076,254","1,425,680,395",C Manufacturing,N,-,-,-
002192,YOUNGY,2007-12-05,"259,655,203","259,120,228",B Mining,N,-,-,-
002193,RUYI GROUP,2007-12-07,"261,715,550","261,714,050",C Manufacturing,N,-,-,-
002194,FINGU,2007-12-07,"683,285,806","509,310,248",C Manufacturing,N,-,-,-
002195,STONEHILL TECHNOLOGY,2007-12-12,"5,724,847,663","5,656,352,079",I IT,N,-,-,-
002196,FOUNDER MOTOR,2007-12-12,"497,669,930","482,543,018",C Manufacturing,N,-,-,-
002197,SZZT,2007-12-18,"614,362,928","534,311,562",I IT,N,-,-,-
002198,JYPC,2007-12-18,"507,509,848","507,509,848",C Manufacturing,N,-,-,-
002199,ECEC,2007-12-21,"243,442,363","243,442,363",C Manufacturing,N,-,-,-
002200,YCIC ECO-TECH,2007-12-21,"184,132,890","184,132,890",E Construction,N,-,-,-
002201,AMER NEW MATERIAL,2007-12-26,"651,636,241","650,251,938",C Manufacturing,N,-,-,-
002202,GOLDWIND,2007-12-26,"3,451,495,248","3,394,247,679",C Manufacturing,N,-,-,-
002203,"HAILIANG CO.,LTD.",2008-01-16,"1,998,319,582","1,935,751,604",C Manufacturing,N,-,-,-
002204,DHHI,2008-01-16,"1,931,370,032","1,931,370,032",C Manufacturing,N,-,-,-
002205,GUOTONG,2008-01-23,"185,843,228","185,843,228",C Manufacturing,N,-,-,-
002206,HAILIDE,2008-01-23,"1,164,502,220","916,174,636",C Manufacturing,N,-,-,-
002207,XZPT,2008-01-28,"262,055,378","260,807,600",B Mining,N,-,-,-
002208,HUCD,2008-01-28,"803,291,894","802,372,648",K Real Estate,N,-,-,-
002209,TECH-LONG,2008-01-30,"199,029,050","154,217,909",C Manufacturing,N,-,-,-
002210,FEIMA INT'L,2008-01-30,"2,661,232,774","2,661,223,174",L Business Support,N,-,-,-
002211,HONGDA NEW MATERIAL,2008-02-01,"432,475,779","432,174,279",C Manufacturing,N,-,-,-
002212,TOPSEC,2008-02-01,"1,180,300,591","1,167,376,933",I IT,N,-,-,-
002213,DAWEI,2008-02-01,"237,250,000","206,000,000",C Manufacturing,N,-,-,-
002214,DALI TECH,2008-02-18,"599,237,935","477,475,202",C Manufacturing,N,-,-,-
002215,NOPOSION,2008-02-18,"1,012,500,927","794,015,815",C Manufacturing,N,-,-,-
002216,SANQUAN FOODS,2008-02-20,"879,184,048","630,256,229",C Manufacturing,N,-,-,-
002217,HOLITECH,2008-02-20,"3,116,416,220","3,116,416,220",C Manufacturing,N,-,-,-
002218,TOPRAYSOLAR,2008-02-28,"1,413,020,549","1,392,398,249",C Manufacturing,N,-,-,-
002219,NEW JOURNEY,2008-03-06,"3,410,758,753","3,243,998,220",Q Public Health,N,-,-,-
002221,DHE,2008-03-06,"1,576,127,767","1,460,889,862",F Wholesale & Retail,N,-,-,-
002222,CASTECH,2008-03-19,"427,500,000","425,592,468",C Manufacturing,N,-,-,-
002223,YUYUE MEDICAL,2008-04-18,"1,002,476,929","944,430,874",C Manufacturing,N,-,-,-
002224,SANLUX,2008-04-25,"901,816,706","633,782,100",C Manufacturing,N,-,-,-
002225,PRCO,2008-04-25,"1,010,371,924","825,497,862",C Manufacturing,N,-,-,-
002226,JIANGNAN CHEMICAL,2008-05-06,"2,648,922,855","1,827,666,262",C Manufacturing,N,-,-,-
002227,ATC,2008-05-06,"247,806,170","247,618,733",C Manufacturing,N,-,-,-
002228,HXPP,2008-05-08,"1,238,634,822","1,234,570,902",C Manufacturing,N,-,-,-
002229,HONGBO PRINTING,2008-05-08,"498,344,263","493,164,301",C Manufacturing,N,-,-,-
002230,IFLYTEK,2008-05-12,"2,315,375,793","2,184,485,886",I IT,N,-,-,-
002231,ALLWILL TELECOM,2008-05-12,"346,850,017","294,818,767",C Manufacturing,N,-,-,-
002232,QIMING IT,2008-05-09,"408,548,455","408,532,330",I IT,N,-,-,-
002233,TAPAI GROUP,2008-05-16,"1,192,275,016","1,191,484,966",C Manufacturing,N,-,-,-
002234,MINHE,2008-05-16,"348,960,212","301,408,639",A Agriculture,N,-,-,-
002235,ANNE,2008-05-16,"579,572,284","553,578,302",C Manufacturing,N,-,-,-
002236,DAHUA INC,2008-05-20,"3,294,468,990","2,082,061,716",C Manufacturing,N,-,-,-
002237,HUMON SHARE,2008-05-20,"1,148,033,466","910,419,066",C Manufacturing,N,-,-,-
002238,TOPWAY,2008-05-26,"802,559,160","802,559,160",I IT,N,-,-,-
002239,AOTECAR,2008-05-22,"3,243,258,144","3,243,153,144",C Manufacturing,N,-,-,-
002240,CHENGXIN LITHIUM,2008-05-23,"921,265,872","850,966,072",C Manufacturing,N,-,-,-
002241,GOERTEK,2008-05-22,"3,417,134,589","3,009,973,762",C Manufacturing,N,-,-,-
002242,JOYOUNG,2008-05-28,"767,017,000","765,705,700",C Manufacturing,N,-,-,-
002243,LEAGUER,2008-05-28,"1,210,604,219","1,195,689,152",C Manufacturing,N,-,-,-
002244,BINJIANG GROUP,2008-05-29,"3,111,443,890","2,682,353,740",K Real Estate,N,-,-,-
002245,AZURE,2008-06-05,"1,152,046,537","1,087,261,252",C Manufacturing,N,-,-,-
002246,SNC,2008-06-05,"549,034,794","549,034,794",C Manufacturing,N,-,-,-
002247,JULI CULTURE,2008-06-12,"850,870,049","643,540,672",C Manufacturing,N,-,-,-
002248,WHHD,2008-06-12,"307,495,600","307,495,600",C Manufacturing,N,-,-,-
002249,DYDJ,2008-06-19,"2,402,510,881","1,792,537,431",C Manufacturing,N,-,-,-
002250,LIANHE TECHNOLOGY,2008-06-19,"923,246,256","918,447,295",C Manufacturing,N,-,-,-
002251,BETTER LIFE,2008-06-19,"840,218,653","840,218,653",F Wholesale & Retail,N,-,-,-
002252,SHANGHAI RAAS,2008-06-23,"6,645,480,758","6,642,411,908",C Manufacturing,N,-,-,-
002253,WISESOFT,2008-06-23,"225,626,095","207,903,946",I IT,N,-,-,-
002254,YANTAI TAYHO,2008-06-25,"863,794,983","811,985,120",C Manufacturing,N,-,-,-
002255,HAILU HEAVY INDUSTRY,2008-06-25,"842,271,055","649,362,243",C Manufacturing,N,-,-,-
002256,SUNRISE,2008-06-25,"1,954,594,402","1,440,232,127",D Utilities,N,-,-,-
002258,LIER CHEMICAL,2008-07-08,"800,437,228","799,150,345",C Manufacturing,N,-,-,-
002259,SHENGDA FORESTRY,2008-07-16,"752,328,267","752,328,267",D Utilities,N,-,-,-
002261,TALKWEB,2008-07-23,"1,253,336,174","1,122,669,219",I IT,N,-,-,-
002262,NHWA,2008-07-23,"1,007,588,092","881,792,550",C Manufacturing,N,-,-,-
002263,GREAT SOUTHEAST,2008-07-28,"1,878,360,100","1,878,345,100",C Manufacturing,N,-,-,-
002264,NEW HUA DU,2008-07-31,"719,922,983","654,150,559",I IT,N,-,-,-
002265,JIANSHE INDUSTRY,2008-08-06,"1,033,040,407","403,097,025",C Manufacturing,N,-,-,-
002266,ZHE FU,2008-08-06,"5,244,191,665","4,921,721,311",N Environmental Protection,N,-,-,-
002267,SHAANXI NATURAL GAS,2008-08-13,"1,112,075,445","1,112,075,445",D Utilities,N,-,-,-
002268,WESTONE,2008-08-11,"845,734,843","843,280,656",I IT,N,-,-,-
002269,METERSBONWE,2008-08-28,"2,512,500,000","2,287,479,075",C Manufacturing,N,-,-,-
002270,HUAMING,2008-09-05,"896,225,431","759,224,693",C Manufacturing,N,-,-,-
002271,ORIENTAL YUHONG,2008-09-10,"2,518,464,191","1,995,644,746",C Manufacturing,N,-,-,-
002272,CRUN,2008-09-19,"488,130,300","336,537,048",C Manufacturing,N,-,-,-
002273,ZQCOT,2008-09-19,"1,390,632,221","1,357,913,430",C Manufacturing,N,-,-,-
002274,HUACHANG CHEMICAL,2008-09-25,"952,364,646","937,849,130",C Manufacturing,N,-,-,-
002275,GLSJ,2009-07-10,"587,568,600","559,328,566",C Manufacturing,N,-,-,-
002276,"WANMA CO., LTD.",2009-07-10,"1,035,489,098","1,026,710,098",C Manufacturing,N,-,-,-
002277,"HN.F&A.CO.,LTD",2009-07-17,"1,394,172,800","1,394,172,800",F Wholesale & Retail,N,-,-,-
002278,SHANGHAI SHENKAI,2009-08-11,"363,909,648","334,120,226",C Manufacturing,N,-,-,-
002279,JOIN-CHEER,2009-08-11,"865,045,781","797,670,599",I IT,N,-,-,-
002280,LIAISON INTERACTIVE,2009-08-21,"2,177,149,675","2,010,690,805",F Wholesale & Retail,N,-,-,-
002281,ACCELINK,2009-08-21,"794,201,952","756,078,176",C Manufacturing,N,-,-,-
002282,BOSUN,2009-08-21,"543,944,364","490,850,567",C Manufacturing,N,-,-,-
002283,TIANRUN INDUSTRY,2009-08-21,"1,139,457,178","1,003,824,929",C Manufacturing,N,-,-,-
002284,APG STOCK,2009-08-28,"739,100,348","731,214,173",C Manufacturing,N,-,-,-
002285,SLH,2009-08-28,"1,992,829,038","1,975,929,576",K Real Estate,N,-,-,-
002286,BAOLINGBAO,2009-08-28,"370,770,580","369,640,930",C Manufacturing,N,-,-,-
002287,CHEEZHENGTTM,2009-08-28,"530,173,477","528,993,465",C Manufacturing,N,-,-,-
002288,CHAOHUA TECH,2009-09-03,"931,643,744","806,026,706",C Manufacturing,N,-,-,-
002289,SUCCESS,2009-09-03,"280,253,733","258,947,733",C Manufacturing,N,-,-,-
002290,HSSM,2009-09-03,"248,112,330","247,099,830",C Manufacturing,N,-,-,-
002291,YOWANT TECHNOLOGY,2009-09-03,"930,604,260","877,506,834",I IT,N,-,-,-
002292,ALPHA GROUP,2009-09-10,"1,478,699,697","1,017,864,244",C Manufacturing,N,-,-,-
002293,LUOLAI,2009-09-10,"834,479,481","826,763,319",C Manufacturing,N,-,-,-
002294,SALUBRIS,2009-09-10,"1,114,816,535","1,114,654,011",C Manufacturing,N,-,-,-
002295,JINGYI INC.,2009-09-29,"250,616,000","250,327,250",C Manufacturing,N,-,-,-
002296,HUIHUANG,2009-09-29,"389,580,420","347,415,444",C Manufacturing,N,-,-,-
002297,BOYUN,2009-09-29,"573,104,819","573,104,819",C Manufacturing,N,-,-,-
002298,S&X,2009-09-29,"740,110,901","653,665,416",I IT,N,-,-,-
002299,SUNNER,2009-10-21,"1,243,400,295","1,224,395,486",A Agriculture,N,-,-,-
002300,SUN CABLE,2009-10-21,"722,333,700","722,275,059",C Manufacturing,N,-,-,-
002301,COMIX GROUP,2009-10-21,"721,307,933","717,990,223",C Manufacturing,N,-,-,-
002302,WEST CONSTRUCTION,2009-11-03,"1,262,354,304","1,262,354,304",C Manufacturing,N,-,-,-
002303,MYS,2009-11-03,"1,531,323,685","952,514,255",C Manufacturing,N,-,-,-
002304,YANGHE,2009-11-06,"1,506,445,074","1,502,695,518",C Manufacturing,N,-,-,-
002305,LANGOLD REAL ESTATE,2009-11-06,"1,734,215,770","1,734,103,276",K Real Estate,N,-,-,-
002306,CLTG,2009-11-11,"869,762,500","813,960,387",H Hotels & Catering,N,-,-,-
002307,BEIXIN,2009-11-11,"1,268,291,582","1,091,030,717",E Construction,N,-,-,-
002308,VTRON,2009-11-27,"906,214,651","900,870,741",C Manufacturing,N,-,-,-
002309,ZHONGLI GROUP,2009-11-27,"871,787,068","867,757,199",C Manufacturing,N,-,-,-
002310,DFYL,2009-11-27,"2,685,462,004","2,685,233,339",N Environmental Protection,N,-,-,-
002311,HAID GROUP,2009-11-27,"1,663,749,970","1,662,521,303",C Manufacturing,N,-,-,-
002312,SD LOMON,2009-12-03,"1,891,416,394","1,367,297,465",C Manufacturing,N,-,-,-
002313,SUNSEA,2009-12-03,"374,400,000","374,396,175",C Manufacturing,N,-,-,-
002314,NANSHAN HOLDING,2009-12-03,"2,707,782,513","1,338,311,539",K Real Estate,N,-,-,-
002315,FOCUS TECH.,2009-12-09,"316,690,594","201,626,591",I IT,N,-,-,-
002316,ASIA LINK TECHNOLOGY,2009-12-09,"393,120,000","315,007,500",I IT,N,-,-,-
002317,ZHONGSHENGYAOYE,2009-12-11,"853,350,477","761,766,706",C Manufacturing,N,-,-,-
002318,JIULI INC.,2009-12-11,"977,170,720","954,272,378",C Manufacturing,N,-,-,-
002319,LETONG SHARE,2009-12-11,"200,000,000","200,000,000",C Manufacturing,N,-,-,-
002320,STRAIT SHIPPING,2009-12-16,"2,228,933,187","2,228,933,187",G Transportation,N,-,-,-
002321,HUAYING AGRICULTURAL,2009-12-16,"2,132,890,071","2,129,260,371",A Agriculture,N,-,-,-
002322,LIGONG ENERGY TECH,2009-12-18,"379,147,970","365,019,679",I IT,N,-,-,-
002323,YABO,2009-12-18,"2,120,855,142","2,120,422,369",E Construction,N,-,-,-
002324,PRET,2009-12-18,"1,114,146,844","775,229,386",C Manufacturing,N,-,-,-
002325,HONGTAO GROUP,2009-12-22,"1,756,514,205","1,431,273,349",E Construction,N,-,-,-
002326,YONGTAI TECHNOLOGY,2009-12-22,"913,760,795","803,973,261",C Manufacturing,N,-,-,-
002327,FUANNA,2009-12-30,"836,774,699","484,348,701",C Manufacturing,N,-,-,-
002328,XINPENG CO.LTD,2009-12-30,"771,770,000","567,791,896",C Manufacturing,N,-,-,-
002329,ROYAL GROUP,2010-01-06,"869,049,335","658,659,136",C Manufacturing,N,-,-,-
002330,DELISI,2010-01-06,"636,049,840","635,178,715",C Manufacturing,N,-,-,-
002331,WANTONG TECH,2010-01-06,"410,245,949","395,851,411",I IT,N,-,-,-
002332,XJZY,2010-01-12,"989,204,866","984,573,711",C Manufacturing,N,-,-,-
002333,LPSK,2010-01-12,"674,924,800","502,563,100",C Manufacturing,N,-,-,-
002334,INVT,2010-01-13,"806,646,260","716,142,506",C Manufacturing,N,-,-,-
002335,KEHUA DATA,2010-01-13,"461,568,866","400,828,313",C Manufacturing,N,-,-,-
002336,RENRENLE,2010-01-13,"440,000,000","440,000,000",F Wholesale & Retail,N,-,-,-
